Opp ID,Opp Name,Account Name,Region,Industry,Status,Priority,Win Probability,Order Value,Closing Date,Opportunity Type,Sales Lead Name,Product Name,Opportunity Phase
OPP_925,Opportunity 925,Wayne Enterprises,South America,Retail,Closed Lost,Medium,80,7128,2023-3-8,Upsell,Jane Smith,Service Cloud,Proposal/Quote
OPP_926,Opportunity 926,Acme Corp,APAC,Retail,Pending,High,78,18875,2023-9-20,Upsell,Michael Jones,Marketing Cloud,Closed Won
OPP_927,Opportunity 927,LexCorp,South America,Retail,Pending,Medium,51,5347,2024-1-8,Upsell,Michael Jones,Marketing Cloud,Closed Won
OPP_928,Opportunity 928,Acme Corp,APAC,Finance,Closed Won,High,84,90046,2023-8-5,New Business,John Doe,Marketing Cloud,Closed Lost
OPP_929,Opportunity 929,Wayne Enterprises,South America,Technology,Pending,Medium,52,40310,2024-8-17,New Business,John Doe,Salesforce,Proposal/Quote
OPP_930,Opportunity 930,LexCorp,APAC,Technology,Pending,High,85,23559,2023-8-26,New Business,John Doe,Salesforce,Negotiation
OPP_931,Opportunity 931,Litware Inc,South America,Retail,Closed Won,Medium,20,38860,2023-6-6,Upsell,Michael Jones,Marketing Cloud,Closed Won
OPP_932,Opportunity 932,Wayne Enterprises,South America,Healthcare,Closed Won,Medium,42,7820,2023-2-10,New Business,John Doe,Salesforce,Qualification
OPP_933,Opportunity 933,LexCorp,EMEA,Technology,Closed Lost,High,62,90255,2024-9-19,Upsell,Michael Jones,Salesforce,Qualification
OPP_934,Opportunity 934,LexCorp,APAC,Healthcare,Pending,Low,83,89256,2024-12-2,Upsell,Michael Jones,Service Cloud,Negotiation
OPP_935,Opportunity 935,Wayne Enterprises,APAC,Healthcare,Closed Lost,High,22,84292,2024-6-18,Upsell,John Doe,Salesforce,Closed Won
OPP_936,Opportunity 936,Litware Inc,North America,Healthcare,New,Medium,68,34123,2023-6-7,Cross-sell,Michael Jones,Marketing Cloud,Closed Won
OPP_937,Opportunity 937,Litware Inc,APAC,Technology,New,Low,78,57859,2024-9-8,Upsell,Jane Smith,Marketing Cloud,Proposal/Quote
OPP_938,Opportunity 938,LexCorp,North America,Finance,Closed Lost,High,56,4549,2023-1-11,Cross-sell,Jane Smith,Service Cloud,Closed Won
OPP_939,Opportunity 939,Litware Inc,EMEA,Retail,Closed Won,Medium,55,63410,2023-10-7,Cross-sell,Jane Smith,Salesforce,Qualification
OPP_940,Opportunity 940,LexCorp,South America,Technology,Closed Lost,Medium,51,67415,2024-6-25,Upsell,John Doe,Salesforce,Negotiation
OPP_941,Opportunity 941,Litware Inc,South America,Technology,Pending,Medium,83,2380,2023-7-17,Cross-sell,Michael Jones,Service Cloud,Closed Won
OPP_942,Opportunity 942,LexCorp,South America,Technology,Closed Won,Low,45,50223,2024-1-14,Cross-sell,John Doe,Salesforce,Qualification
OPP_943,Opportunity 943,Wayne Enterprises,APAC,Technology,Closed Lost,Medium,60,8256,2024-8-11,Cross-sell,Michael Jones,Marketing Cloud,Proposal/Quote
OPP_944,Opportunity 944,Acme Corp,South America,Retail,New,High,68,29064,2024-6-22,New Business,Jane Smith,Service Cloud,Qualification
OPP_945,Opportunity 945,Wayne Enterprises,North America,Healthcare,Pending,Low,61,22710,2023-8-12,New Business,John Doe,Service Cloud,Qualification
OPP_946,Opportunity 946,LexCorp,South America,Finance,Pending,Low,48,76178,2024-8-1,Upsell,Jane Smith,Salesforce,Qualification
OPP_947,Opportunity 947,Acme Corp,North America,Technology,Closed Won,High,55,37162,2024-4-15,Cross-sell,Jane Smith,Salesforce,Closed Lost
OPP_948,Opportunity 948,Litware Inc,EMEA,Finance,Pending,Low,65,76118,2023-11-9,Upsell,Michael Jones,Salesforce,Closed Won
OPP_949,Opportunity 949,Wayne Enterprises,North America,Finance,Pending,Low,57,12522,2023-2-13,Upsell,John Doe,Salesforce,Closed Won
OPP_950,Opportunity 950,Litware Inc,South America,Technology,New,High,73,46724,2023-8-25,Upsell,John Doe,Salesforce,Negotiation
OPP_951,Opportunity 951,Acme Corp,North America,Retail,Closed Lost,Medium,57,73419,2024-7-11,Cross-sell,Michael Jones,Marketing Cloud,Negotiation
OPP_952,Opportunity 952,Wayne Enterprises,North America,Technology,Closed Won,High,54,47725,2023-4-13,Cross-sell,Jane Smith,Marketing Cloud,Negotiation
OPP_953,Opportunity 953,Wayne Enterprises,EMEA,Finance,Closed Lost,Medium,44,96110,2023-3-25,Cross-sell,Jane Smith,Marketing Cloud,Closed Won
OPP_954,Opportunity 954,LexCorp,APAC,Healthcare,Closed Lost,High,79,66358,2024-7-11,Upsell,Jane Smith,Service Cloud,Proposal/Quote
OPP_955,Opportunity 955,Acme Corp,South America,Healthcare,New,High,53,94525,2023-6-12,Upsell,Michael Jones,Marketing Cloud,Negotiation
OPP_956,Opportunity 956,Litware Inc,EMEA,Finance,Closed Lost,Low,75,49735,2024-12-1,New Business,John Doe,Service Cloud,Closed Won
OPP_957,Opportunity 957,LexCorp,South America,Technology,Closed Won,Low,43,11804,2023-8-13,New Business,Jane Smith,Service Cloud,Closed Won
OPP_958,Opportunity 958,Acme Corp,North America,Healthcare,Closed Won,Low,24,6764,2023-5-27,New Business,John Doe,Salesforce,Qualification
OPP_959,Opportunity 959,Wayne Enterprises,APAC,Retail,Closed Won,High,65,20463,2024-3-12,Cross-sell,John Doe,Service Cloud,Proposal/Quote
OPP_960,Opportunity 960,Acme Corp,EMEA,Finance,Closed Lost,High,79,38096,2024-5-26,Cross-sell,Michael Jones,Service Cloud,Negotiation
OPP_961,Opportunity 961,Litware Inc,North America,Technology,Closed Lost,High,27,18987,2023-3-5,Upsell,John Doe,Salesforce,Closed Won
OPP_962,Opportunity 962,Wayne Enterprises,South America,Finance,Closed Lost,Low,51,19079,2023-6-26,Upsell,Jane Smith,Salesforce,Qualification
OPP_963,Opportunity 963,Wayne Enterprises,APAC,Finance,Closed Lost,High,86,69182,2023-5-2,Cross-sell,John Doe,Service Cloud,Negotiation
OPP_964,Opportunity 964,LexCorp,APAC,Finance,Pending,High,63,15743,2023-5-24,Upsell,Michael Jones,Salesforce,Proposal/Quote
OPP_965,Opportunity 965,Litware Inc,APAC,Finance,Closed Won,High,86,75244,2024-1-3,Cross-sell,Michael Jones,Salesforce,Negotiation
OPP_966,Opportunity 966,LexCorp,EMEA,Retail,Pending,High,47,21582,2023-5-10,Cross-sell,Jane Smith,Service Cloud,Negotiation
OPP_967,Opportunity 967,Litware Inc,APAC,Retail,Pending,Medium,48,44176,2024-3-1,Cross-sell,Michael Jones,Service Cloud,Negotiation
OPP_968,Opportunity 968,Litware Inc,APAC,Retail,Closed Lost,Low,36,71191,2023-5-25,Cross-sell,Jane Smith,Salesforce,Qualification
OPP_969,Opportunity 969,Litware Inc,APAC,Retail,Pending,Low,32,44880,2023-4-1,Cross-sell,Jane Smith,Salesforce,Negotiation
OPP_970,Opportunity 970,Litware Inc,North America,Technology,New,High,90,91464,2023-2-7,New Business,John Doe,Service Cloud,Closed Lost
OPP_971,Opportunity 971,Litware Inc,EMEA,Retail,Closed Lost,High,53,39197,2024-7-16,New Business,Michael Jones,Salesforce,Closed Won
OPP_972,Opportunity 972,Wayne Enterprises,APAC,Finance,New,Medium,75,44357,2024-1-9,New Business,Michael Jones,Salesforce,Closed Lost
OPP_973,Opportunity 973,Acme Corp,North America,Healthcare,Closed Lost,Low,54,46926,2024-10-16,New Business,Michael Jones,Salesforce,Negotiation
OPP_974,Opportunity 974,LexCorp,South America,Technology,Closed Lost,High,29,30027,2023-10-26,Cross-sell,John Doe,Marketing Cloud,Qualification
OPP_975,Opportunity 975,LexCorp,APAC,Finance,Closed Won,Medium,38,60289,2023-9-9,Cross-sell,John Doe,Marketing Cloud,Negotiation
OPP_976,Opportunity 976,Litware Inc,EMEA,Technology,New,Low,23,62554,2023-10-2,New Business,Jane Smith,Salesforce,Closed Lost
OPP_977,Opportunity 977,Litware Inc,South America,Retail,New,Medium,50,84284,2023-6-11,Cross-sell,Michael Jones,Marketing Cloud,Proposal/Quote
OPP_978,Opportunity 978,LexCorp,South America,Healthcare,Closed Lost,Medium,83,16900,2023-8-25,Upsell,Jane Smith,Salesforce,Closed Won
OPP_979,Opportunity 979,Acme Corp,APAC,Technology,Closed Won,Medium,21,94453,2024-4-3,New Business,Michael Jones,Salesforce,Closed Won
OPP_980,Opportunity 980,Acme Corp,APAC,Technology,New,High,52,94710,2023-3-25,New Business,Michael Jones,Marketing Cloud,Negotiation
OPP_981,Opportunity 981,Litware Inc,EMEA,Healthcare,Closed Won,Low,23,14625,2023-4-4,Upsell,Michael Jones,Service Cloud,Closed Lost
OPP_982,Opportunity 982,Acme Corp,North America,Healthcare,Pending,Low,68,44472,2023-12-23,Cross-sell,Michael Jones,Salesforce,Qualification
OPP_983,Opportunity 983,Acme Corp,APAC,Healthcare,Pending,Low,52,34582,2023-5-15,New Business,Jane Smith,Marketing Cloud,Proposal/Quote
OPP_984,Opportunity 984,Acme Corp,South America,Technology,Closed Lost,High,78,40258,2024-12-10,Upsell,Michael Jones,Marketing Cloud,Closed Lost
OPP_985,Opportunity 985,LexCorp,North America,Healthcare,Closed Lost,High,34,46408,2023-1-3,Cross-sell,John Doe,Marketing Cloud,Closed Lost
OPP_986,Opportunity 986,LexCorp,APAC,Finance,New,High,44,98855,2023-4-9,New Business,Michael Jones,Marketing Cloud,Negotiation
OPP_987,Opportunity 987,LexCorp,APAC,Technology,New,High,38,19994,2024-10-17,Upsell,Jane Smith,Marketing Cloud,Qualification
OPP_988,Opportunity 988,Litware Inc,South America,Finance,Closed Won,Medium,32,50483,2024-4-1,Upsell,Jane Smith,Service Cloud,Proposal/Quote
OPP_989,Opportunity 989,Acme Corp,North America,Retail,Closed Lost,Medium,86,18758,2023-6-9,Cross-sell,John Doe,Salesforce,Closed Won
OPP_990,Opportunity 990,Wayne Enterprises,EMEA,Finance,New,Low,21,2341,2024-4-13,Upsell,Jane Smith,Service Cloud,Closed Lost
OPP_991,Opportunity 991,Wayne Enterprises,APAC,Healthcare,Pending,High,20,37525,2024-9-1,Upsell,John Doe,Salesforce,Closed Won
OPP_992,Opportunity 992,Wayne Enterprises,South America,Healthcare,Pending,High,77,1357,2024-9-19,New Business,Jane Smith,Salesforce,Qualification
OPP_993,Opportunity 993,Acme Corp,APAC,Healthcare,Closed Won,Medium,35,68850,2024-3-21,New Business,John Doe,Service Cloud,Qualification
OPP_994,Opportunity 994,Litware Inc,APAC,Healthcare,Closed Won,Low,70,3445,2023-11-3,Cross-sell,Jane Smith,Service Cloud,Closed Lost
OPP_995,Opportunity 995,Litware Inc,South America,Healthcare,Closed Won,High,53,43059,2023-4-6,Upsell,Jane Smith,Service Cloud,Closed Won
OPP_996,Opportunity 996,Wayne Enterprises,EMEA,Healthcare,Pending,Medium,42,30028,2024-3-23,Upsell,John Doe,Marketing Cloud,Qualification
OPP_997,Opportunity 997,LexCorp,South America,Retail,New,High,89,96417,2024-9-11,New Business,John Doe,Marketing Cloud,Negotiation
OPP_998,Opportunity 998,Acme Corp,South America,Healthcare,Closed Lost,Low,26,63718,2024-3-10,Cross-sell,John Doe,Service Cloud,Proposal/Quote
OPP_999,Opportunity 999,Acme Corp,APAC,Retail,Pending,Medium,84,52399,2024-4-24,Cross-sell,Michael Jones,Marketing Cloud,Closed Lost
OPP_1000,Opportunity 1000,LexCorp,APAC,Healthcare,Closed Won,Medium,78,17031,2024-6-28,Cross-sell,Jane Smith,Marketing Cloud,Negotiation
